Year,Stream,Subject_1,Grade_1,Subject_2,Grade_2,Subject_3,Grade_3,Z_Score,Island_Rank,District,Gen_Test,Sinhala/Tamil,English,Maths,Science,q1_science_tech,q2_healthcare,q3_design,q4_data,q5_business,q6_arts_culture,q7_nature_env,q8_hands_on,q9_innovation,q10_people_social,q11_urban_corporate,q12_flexible_path,Course,University,Uni Code,aptitude_required,University Selected
2022,Arts,Geography,A,Logic & Scientific Method,B,Political Science,C,0.912,18901,Matale,64,A,B,C,B,2,3,2,2,4,4,3,3,4,5,4,5,,,,No,
2022,Technology,Engineering Technology,B,Science for Technology,A,Bio Systems Technology,C,1.834,7123,Trincomalee,77,B,A,C,B,4,2,4,3,3,2,4,5,5,2,3,4,ENGINEERING TECHNOLOGY (ET),UVA WELLASSA UNIVERSITY OF SRI LANKA,102U,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Physics,B,2.612,834,Kurunegala,90,A,A,B,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,EASTERN UNIVERSITY SRI LANKA,001H,No,Yes
2022,Commerce,Business Studies,B,Accounting,A,Economics,A,2.178,3890,Puttalam,84,B,A,A,A,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,WAYAMBA UNIVERSITY OF SRI LANKA,016M,No,Yes
2022,Arts,Mass Media,A,Communication & Media Studies,B,History of Modern World,C,1.512,13456,Mannar,71,A,B,C,B,2,3,3,2,4,5,3,2,4,5,4,5,COMMUNICATION STUDIES,TRINCOMALEE CAMPUS EASTERN UNIVERSITY SRI LANKA,029W,No,Yes
2022,Physical Science,Combined Mathematics,F,Physics,S,Chemistry,C,-0.312,45678,Moneragala,47,F,S,C,C,4,2,3,3,2,1,3,4,3,2,3,3,,,,No,
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,C,1.412,15678,Nuwara Eliya,70,A,B,C,B,3,3,2,3,4,3,5,5,3,4,4,4,SCIENCE AND TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,064U,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Engineering Technology,B,Science for Technology,A,2.078,4231,Kalutara,82,A,B,A,A,4,1,3,5,3,2,3,4,5,3,4,3,MANAGEMENT AND INFORMATION TECHNOLOGY (MIT),UNIVERSITY OF KELANIYA,027D,No,Yes
2022,Arts,Drama & Theatre (Tamil),A,Carnatic Music,B,Dance,A,2.834,789,Jaffna,93,A,B,A,A,1,1,5,1,2,5,2,2,3,5,3,4,DANCE,UNIVERSITY OF JAFFNA,069E,Yes,Yes
2022,Biological Science,Biology,C,Chemistry,B,Physics,B,0.712,23456,Ampara,61,C,B,B,C,3,5,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.512,1567,Gampaha,89,A,B,A,A,5,2,4,4,2,1,4,4,4,3,4,3,ARCHITECTURE,UNIVERSITY OF MORATUWA,023G,No,Yes
2022,Commerce,Economics,A,Business Statistics,B,Accounting,C,1.712,8345,Colombo,78,A,B,C,B,3,2,2,4,5,1,2,3,4,4,5,3,BUSINESS INFORMATION SYSTEMS (HONOURS) (BIS),UNIVERSITY OF SRI JAYEWARDENEPURA,077C,No,Yes
2022,Arts,Arabic,A,Islamic Civilization,B,Pali,C,1.178,16789,Vavuniya,67,A,B,C,B,2,2,1,1,3,4,2,1,4,5,3,4,ARABIC LANGUAGE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,084J,No,Yes
2022,Technology,Electrical Electronic & Information Technology,B,Civil Technology,A,Mechanical Technology,B,1.912,6123,Ratnapura,80,B,A,B,B,4,2,5,3,3,2,4,5,5,3,4,4,FACILITIES MANAGEMENT,UNIVERSITY OF MORATUWA,056G,No,Yes
2022,Biological Science,Chemistry,B,Biology,A,Agricultural Science,A,2.834,789,Kandy,95,B,A,A,A,4,5,1,3,3,2,5,3,4,4,4,3,SIDDHA MEDICINE AND SURGERY,TRINCOMALEE CAMPUS EASTERN UNIVERSITY SRI LANKA,036W,No,Yes
2022,Physical Science,Combined Mathematics,C,Physics,B,Chemistry,B,1.234,14567,Badulla,69,C,B,B,B,5,2,3,3,2,1,3,4,3,2,3,4,SURVEYING SCIENCE,SABARAGAMUWA UNIVERSITY OF SRI LANKA,014L,No,Yes
2022,Arts,Christian Civilization,A,Greek & Roman Civilization,B,History of Europe,C,1.612,12345,Galle,73,A,B,C,B,2,3,2,2,4,5,3,2,4,5,4,5,ARTS,EASTERN UNIVERSITY SRI LANKA,019H,No,Yes
2022,Commerce,Business Studies,F,Economics,S,Accounting,C,-0.567,48901,Polonnaruwa,38,F,S,C,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Bio Systems Technology,Agro Technology,A,Bio Resource Technology,B,Bio Systems Technology,C,1.912,7123,Hambantota,79,A,B,C,B,3,3,2,3,4,3,5,5,4,4,4,4,ENTREPRENEURSHIP AND MANAGEMENT,UVA WELLASSA UNIVERSITY OF SRI LANKA,066U,No,Yes
2022,Technology,Science for Technology,A,Information & Communication Technology (ICT),B,Engineering Technology,A,2.178,3890,Matara,85,A,B,A,A,4,1,3,5,3,2,3,4,5,3,4,3,COMPUTER SCIENCE & TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,065U,No,Yes
2022,Arts,Visual Arts,A,Western Music,B,Art & Design,C,2.512,1890,Colombo,88,A,B,C,B,1,1,5,2,2,5,1,2,3,5,2,4,ART & DESIGN,UNIVERSITY OF JAFFNA,070E,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,C,Physics,A,1.512,13456,Gampaha,72,B,C,A,B,4,5,1,2,2,1,4,2,3,3,3,3,RADIOGRAPHY,UNIVERSITY OF PERADENIYA,053B,No,Yes
2022,Physical Science,Physics,B,Combined Mathematics,A,Chemistry,A,2.834,789,Kurunegala,94,B,A,A,A,5,2,4,5,2,1,4,4,4,3,4,3,QUANTITY SURVEYING,UNIVERSITY OF MORATUWA,011G,No,Yes
2022,Commerce,Accounting,A,Business Studies,B,Economics,C,1.912,6789,Jaffna,80,A,B,C,B,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,RAJARATA UNIVERSITY OF SRI LANKA,016K,No,Yes
2022,Arts,Political Science,A,Geography,C,Logic & Scientific Method,B,1.312,14567,Kegalle,70,A,C,B,C,2,3,2,2,4,4,3,3,4,5,4,5,PEACE AND CONFLICT RESOLUTION,UNIVERSITY OF KELANIYA,031D,No,Yes
2022,Technology,Mechanical Technology,S,Civil Technology,B,Electrical Electronic & Information Technology,C,0.834,23456,Trincomalee,59,S,B,C,C,4,2,4,3,3,2,4,5,4,3,3,4,,,,No,
2022,Biological Science,Chemistry,A,Biology,B,Physics,C,1.834,7890,Anuradhapura,78,A,B,C,B,4,5,1,3,3,2,5,3,4,4,4,3,NURSING,UNIVERSITY OF JAFFNA,037E,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,B,3.178,167,Colombo,99,A,A,B,A,5,1,4,5,1,1,3,4,4,2,3,2,INFORMATION TECHNOLOGY (IT),UNIVERSITY OF MORATUWA,026G,No,Yes
2022,Arts,History,C,Sinhala Language,F,Buddhism,S,-0.678,50123,Matale,36,C,F,S,C,1,2,1,1,3,5,2,1,4,5,3,4,,,,No,
2022,Commerce,Economics,B,Accounting,A,Business Statistics,A,2.178,3789,Kandy,85,B,A,A,A,3,2,2,4,5,1,2,3,4,4,5,3,REAL ESTATE MANAGEMENT AND VALUATION,UNIVERSITY OF SRI JAYEWARDENEPURA,017C,No,Yes
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,A,2.612,1567,Ratnapura,91,A,B,A,A,3,3,2,3,4,3,5,5,4,4,4,4,"Hospitality, Tourism and Events Management",Uva Wellassa University,090U,No,Yes
2022,Technology,Information & Communication Technology (ICT),C,Engineering Technology,B,Science for Technology,A,1.512,13456,Galle,72,C,B,A,A,4,1,3,4,3,2,3,4,5,3,4,3,PROJECT MANAGEMENT,UNIVERSITY OF VAVUNIYA,101R,No,Yes
2022,Arts,Film & Television Studies,A,Drama & Theatre (English),B,Visual & Technological Arts,C,2.834,789,Colombo,93,A,B,C,B,1,1,5,2,3,5,1,3,4,5,3,4,FILM & TELEVISION STUDIES,UNIVERSITY OF KELANIYA,100D,Yes,Yes
2022,Biological Science,Biology,A,Chemistry,C,Physics,B,1.912,6789,Badulla,79,A,C,B,B,4,5,1,3,2,1,5,2,4,3,4,3,MEDICAL LABORATORY SCIENCES,UNIVERSITY OF PERADENIYA,052B,No,Yes
2022,Physical Science,Physics,C,Combined Mathematics,B,Chemistry,C,1.178,16789,Hambantota,70,C,B,C,C,5,2,3,3,2,1,3,4,3,2,3,4,FISHERIES & MARINE SCIENCES,UNIVERSITY OF RUHUNA,062F,No,Yes
2022,Commerce,Accounting,B,Economics,C,Business Studies,S,0.512,27890,Puttalam,57,B,C,S,C,3,2,2,3,5,2,2,3,4,4,5,4,,,,No,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Biological Science,Biology,A,Chemistry,A,Physics,B,2.945,567,Colombo,95,A,A,A,A,4,5,2,3,2,1,5,3,4,4,4,2,MEDICINE,UNIVERSITY OF COLOMBO,001A,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,B,3.012,456,Gampaha,96,A,A,A,A,5,2,4,5,1,1,3,4,5,2,3,3,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2022,Technology,Information & Communication Technology (ICT),B,Science for Technology,A,Engineering Technology,C,1.89,6789,Kalutara,78,B,A,A,C,4,1,3,5,4,2,3,4,5,3,4,4,INFORMATION AND COMMUNICATION TECHNOLOGY (ICT),UNIVERSITY OF VAVUNIYA,038R,No,Yes
2022,Arts,Political Science,A,Geography,B,Economics,C,1.234,16789,Kurunegala,67,A,B,C,B,2,3,2,3,5,4,3,2,4,5,5,5,ARTS,UNIVERSITY OF PERADENIYA,019B,No,Yes
2022,Commerce,Accounting,A,Business Studies,A,Economics,B,2.567,2345,Kandy,88,A,A,B,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2022,Biological Science,Chemistry,S,Biology,C,Physics,F,-0.456,47890,Anuradhapura,39,S,C,F,C,3,4,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,C,Combined Mathematics,B,Chemistry,S,0.678,24567,Badulla,60,C,B,S,C,5,2,3,3,2,1,3,4,4,2,3,4,,,,No,
2022,Arts,Sinhala Language,A,Buddhism,B,History,A,1.945,5678,Jaffna,80,A,B,A,A,1,2,1,1,3,5,2,1,4,5,3,4,ARTS,UNIVERSITY OF JAFFNA,019E,No,Yes
2022,Technology,Mechanical Technology,A,Civil Technology,B,Electrical Electronic & Information Technology,A,2.012,4567,Ratnapura,82,A,B,A,A,4,2,5,3,3,2,5,5,5,3,4,4,FACILITIES MANAGEMENT,UNIVERSITY OF MORATUWA,056G,No,Yes
2022,Bio Systems Technology,Agro Technology,B,Bio Resource Technology,A,Bio Systems Technology,B,1.678,9876,Hambantota,75,B,A,B,B,3,3,2,3,4,3,5,5,4,4,4,4,BIOSYSTEMS TECHNOLOGY (BST),UNIVERSITY OF COLOMBO,103A,No,Yes
2022,Physical Science,Combined Mathematics,B,Physics,A,Chemistry,C,1.789,7890,Galle,77,B,A,C,B,5,2,4,4,2,1,4,4,4,3,4,3,PHYSICAL SCIENCE,UNIVERSITY OF RUHUNA,013F,No,Yes
2022,Commerce,Economics,F,Business Statistics,S,Accounting,C,-0.678,50123,Polonnaruwa,37,F,S,C,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Arts,Dancing (Indigenous),A,Oriental Music,B,Drama & Theatre (Sinhala),A,2.678,1234,Colombo,90,A,B,A,A,1,1,5,1,2,5,1,2,3,5,2,4,MUSIC,UNIVERSITY OF SRI JAYEWARDENEPURA,068C,Yes,Yes
2022,Biological Science,Biology,A,Chemistry,B,Agricultural Science,A,2.234,3123,Kegalle,84,A,B,A,A,3,5,1,3,3,2,5,3,4,4,4,3,AGRICULTURE,RAJARATA UNIVERSITY OF SRI LANKA,004K,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,B,Chemistry,A,2.789,789,Batticaloa,93,A,B,A,A,5,1,4,5,1,1,3,4,5,2,3,2,COMPUTER SCIENCE,UNIVERSITY OF JAFFNA,012E,No,Yes
2022,Arts,Logic & Scientific Method,A,Geography,C,Political Science,B,0.89,19876,Matale,63,A,C,B,C,2,3,2,2,4,4,3,3,4,5,4,5,,,,No,
2022,Technology,Engineering Technology,B,Science for Technology,A,Bio Systems Technology,C,1.945,5678,Trincomalee,79,B,A,C,B,4,2,4,3,3,2,4,5,5,2,3,4,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF RUHUNA,102F,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Physics,B,2.567,890,Kurunegala,89,A,A,B,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,UNIVERSITY OF RUHUNA,001F,No,Yes
2022,Commerce,Business Studies,A,Accounting,B,Economics,A,2.123,4231,Puttalam,83,A,B,A,A,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,UNIVERSITY OF JAFFNA,016E,No,Yes
2022,Arts,Communication & Media Studies,A,History of Modern World,B,Mass Media,C,1.456,13456,Mannar,70,A,B,C,C,2,3,3,2,4,5,3,2,4,5,4,5,ARTS (SP) - MASS MEDIA,SRIPALEE CAMPUS UNIVERSITY OF COLOMBO,020S,Yes,Yes
2022,Physical Science,Combined Mathematics,C,Physics,F,Chemistry,S,-0.234,45678,Moneragala,48,C,F,S,C,4,2,3,3,2,1,3,4,3,2,3,3,,,,No,
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,C,1.345,15678,Nuwara Eliya,69,A,B,C,B,3,3,2,3,4,3,5,5,3,4,4,4,EXPORT AGRICULTURE,UVA WELLASSA UNIVERSITY OF SRI LANKA,073U,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Engineering Technology,B,Science for Technology,A,2.012,4789,Kalutara,81,A,B,A,A,4,1,3,5,3,2,3,4,5,3,4,3,SOFTWARE ENGINEERING,UNIVERSITY OF KELANIYA,099D,No,Yes
2022,Arts,Carnatic Music,A,Drama & Theatre (Tamil),B,Dance,A,2.789,890,Jaffna,91,A,B,A,A,1,1,5,1,2,5,2,2,3,5,3,4,DANCE,SWAMY VIPULANANDA INSTITUTE OF AESTHETIC STUDIES EASTERN UNIVERSITY SRI LANKA,069Y,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,C,Physics,S,0.678,24567,Ampara,61,B,C,S,C,3,5,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.567,1678,Gampaha,89,A,B,A,A,5,2,4,4,2,1,4,4,4,3,4,3,DESIGN,UNIVERSITY OF MORATUWA,024G,No,Yes
2022,Commerce,Economics,A,Business Statistics,B,Accounting,C,1.678,8901,Colombo,77,A,B,C,B,3,2,2,4,5,1,2,3,4,4,5,3,COMMERCE,UNIVERSITY OF SRI JAYEWARDENEPURA,018C,No,Yes
2022,Arts,Pali,A,Sanskrit,B,Arabic,C,1.123,17890,Vavuniya,66,A,B,C,B,2,2,1,1,3,4,2,1,4,5,3,4,,,,No,
2022,Technology,Mechanical Technology,A,Electrical Electronic & Information Technology,B,Civil Technology,B,1.945,5123,Ratnapura,80,A,B,B,B,4,2,5,3,3,2,4,5,5,3,4,4,LANDSCAPE ARCHITECTURE,UNIVERSITY OF MORATUWA,097G,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Agricultural Science,B,2.678,890,Kandy,92,A,A,B,A,4,5,1,3,3,2,5,3,4,4,4,3,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,035B,No,Yes
2022,Physical Science,Combined Mathematics,B,Physics,C,Chemistry,B,1.234,14567,Badulla,68,B,C,B,B,5,2,3,3,2,1,3,4,3,2,3,4,APPLIED SCIENCES (PHYSICAL SC.),WAYAMBA UNIVERSITY OF SRI LANKA,015M,No,Yes
2022,Arts,History of Europe,A,Greek & Roman Civilization,B,Christian Civilization,C,1.567,12345,Galle,72,A,B,C,B,2,3,2,2,4,5,3,2,4,5,4,5,ARTS,EASTERN UNIVERSITY SRI LANKA,019H,No,Yes
2022,Commerce,Economics,S,Business Studies,F,Accounting,C,-0.678,50123,Polonnaruwa,37,S,F,C,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Bio Systems Technology,Agro Technology,B,Bio Resource Technology,C,Bio Systems Technology,A,1.89,7890,Hambantota,78,B,C,A,B,3,3,2,3,4,3,5,5,4,4,4,4,AQUATIC RESOURCES TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,088U,No,Yes
2022,Technology,Science for Technology,A,Information & Communication Technology (ICT),B,Engineering Technology,A,2.234,3456,Matara,86,A,B,A,A,4,1,3,5,3,2,3,4,5,3,4,3,COMPUTER SCIENCE & TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,065U,No,Yes
2022,Arts,Western Music,B,Visual Arts,A,Art & Design,C,2.456,2345,Colombo,87,B,A,C,B,1,1,5,2,2,5,1,2,3,5,2,4,VISUAL ARTS,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,085Z,Yes,Yes
2022,Biological Science,Biology,C,Chemistry,B,Physics,A,1.456,13456,Gampaha,71,C,B,A,B,4,5,1,2,2,1,4,2,3,3,3,3,HEALTH PROMOTION,RAJARATA UNIVERSITY OF SRI LANKA,050K,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,B,Chemistry,A,2.789,678,Kurunegala,93,A,B,A,A,5,2,4,5,2,1,4,4,4,3,4,3,ENGINEERING (EM),UNIVERSITY OF MORATUWA,009G,No,Yes
2022,Commerce,Business Studies,A,Accounting,B,Economics,C,1.945,5678,Jaffna,80,A,B,C,B,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,SOUTH EASTERN UNIVERSITY OF SRI LANKA,016J,No,Yes
2022,Arts,Logic & Scientific Method,B,Political Science,A,Geography,C,1.345,14567,Kegalle,70,B,A,C,C,2,3,2,2,4,4,3,3,4,5,4,5,TRANSLATION STUDIES,UNIVERSITY OF KELANIYA,098D,No,Yes
2022,Technology,Electrical Electronic & Information Technology,S,Mechanical Technology,C,Civil Technology,B,0.89,23456,Trincomalee,60,S,C,B,C,4,2,4,3,3,2,4,5,4,3,3,4,,,,No,
2022,Biological Science,Chemistry,B,Biology,A,Physics,C,1.789,8901,Anuradhapura,77,B,A,C,B,4,5,1,3,3,2,5,3,4,4,4,3,PHARMACY,UNIVERSITY OF PERADENIYA,051B,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,B,3.156,189,Colombo,98,A,A,B,A,5,1,4,5,1,1,3,4,4,2,3,2,QUANTITY SURVEYING,UNIVERSITY OF MORATUWA,011G,No,Yes
2022,Arts,Buddhism,F,History,S,Sinhala Language,C,-0.789,51234,Matale,35,F,S,C,C,1,2,1,1,3,5,2,1,4,5,3,4,,,,No,
2022,Commerce,Economics,A,Business Statistics,B,Accounting,A,2.123,4123,Kandy,84,A,B,A,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT AND PUBLIC POLICY,UNIVERSITY OF SRI JAYEWARDENEPURA,028C,No,Yes
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,A,2.567,1678,Ratnapura,90,A,B,A,A,3,3,2,3,4,3,5,5,4,4,4,4,"Hospitality, Tourism and Events Management",Uva Wellassa University,090U,No,Yes
2022,Technology,Information & Communication Technology (ICT),C,Engineering Technology,B,Science for Technology,A,1.567,12345,Galle,72,C,B,A,A,4,1,3,4,3,2,3,4,5,3,4,3,PROJECT MANAGEMENT,UNIVERSITY OF VAVUNIYA,101R,No,Yes
2022,Arts,Film & Television Studies,A,Drama & Theatre (English),B,Visual & Technological Arts,C,2.678,1234,Colombo,90,A,B,C,B,1,1,5,2,3,5,1,3,4,5,3,4,FILM & TELEVISION STUDIES,UNIVERSITY OF KELANIYA,100D,Yes,Yes
2022,Biological Science,Biology,A,Chemistry,C,Physics,B,1.945,6789,Badulla,78,A,C,B,B,4,5,1,3,2,1,5,2,4,3,4,3,NURSING,UNIVERSITY OF RUHUNA,037F,No,Yes
2022,Physical Science,Physics,C,Combined Mathematics,B,Chemistry,C,1.123,16789,Hambantota,69,C,B,C,C,5,2,3,3,2,1,3,4,3,2,3,4,FISHERIES & MARINE SCIENCES,UNIVERSITY OF RUHUNA,062F,No,Yes
2022,Commerce,Accounting,S,Economics,B,Business Studies,C,0.567,26789,Puttalam,56,S,B,C,C,3,2,2,3,5,2,2,3,4,4,5,4,,,,No,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Biological Science,Biology,A,Chemistry,A,Physics,B,2.945,567,Colombo,95,A,A,A,A,4,5,2,3,2,1,5,3,4,4,4,2,MEDICINE,UNIVERSITY OF KELANIYA,001D,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,B,3.012,456,Gampaha,96,A,A,A,A,5,2,4,5,1,1,3,4,5,2,3,3,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Science for Technology,B,Engineering Technology,C,1.89,6789,Kalutara,78,A,B,C,B,4,1,3,5,4,2,3,4,5,3,4,4,INFORMATION AND COMMUNICATION TECHNOLOGY (ICT),RAJARATA UNIVERSITY OF SRI LANKA,038K,No,Yes
2022,Arts,Political Science,B,Geography,A,Economics,C,1.234,16789,Kurunegala,67,B,A,B,B,2,3,2,3,5,4,3,2,4,5,5,5,ARTS,UNIVERSITY OF PERADENIYA,019B,No,Yes
2022,Commerce,Accounting,A,Business Studies,A,Economics,B,2.567,2345,Kandy,88,A,A,B,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2022,Biological Science,Chemistry,S,Biology,C,Physics,F,-0.456,47890,Anuradhapura,39,S,C,F,C,3,4,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,C,Combined Mathematics,B,Chemistry,S,0.678,24567,Badulla,60,C,B,S,C,5,2,3,3,2,1,3,4,4,2,3,4,,,,No,
2022,Arts,Sinhala Language,A,Buddhism,B,History,A,1.945,5678,Jaffna,80,A,B,A,A,1,2,1,1,3,5,2,1,4,5,3,4,ARTS,UNIVERSITY OF JAFFNA,019E,No,Yes
2022,Technology,Mechanical Technology,A,Civil Technology,B,Electrical Electronic & Information Technology,A,2.012,4567,Ratnapura,82,A,B,A,A,4,2,5,3,3,2,5,5,5,3,4,4,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF KELANIYA,102D,No,Yes
2022,Bio Systems Technology,Agro Technology,B,Bio Resource Technology,A,Bio Systems Technology,B,1.678,9876,Hambantota,75,B,A,B,B,3,3,2,3,4,3,5,5,4,4,4,4,BIOSYSTEMS TECHNOLOGY (BST),UNIVERSITY OF COLOMBO,103A,No,Yes
2022,Physical Science,Combined Mathematics,B,Physics,A,Chemistry,C,1.789,7890,Galle,77,B,A,C,B,5,2,4,4,2,1,4,4,4,3,4,3,PHYSICAL SCIENCE,UNIVERSITY OF RUHUNA,013F,No,Yes
2022,Commerce,Economics,F,Business Statistics,S,Accounting,C,-0.678,50123,Polonnaruwa,37,F,S,C,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Arts,Dancing (Indigenous),A,Oriental Music,B,Drama & Theatre (Sinhala),A,2.678,1234,Colombo,90,A,B,A,A,1,1,5,1,2,5,1,2,3,5,2,4,MUSIC,UNIVERSITY OF SRI JAYEWARDENEPURA,068C,Yes,Yes
2022,Biological Science,Biology,A,Chemistry,B,Agricultural Science,A,2.234,3123,Kegalle,84,A,B,A,A,3,5,1,3,3,2,5,3,4,4,4,3,AGRICULTURE,RAJARATA UNIVERSITY OF SRI LANKA,004K,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,B,Chemistry,A,2.789,789,Batticaloa,93,A,B,A,A,5,1,4,5,1,1,3,4,5,2,3,2,COMPUTER SCIENCE,UNIVERSITY OF JAFFNA,012E,No,Yes
2022,Arts,Logic & Scientific Method,A,Geography,C,Political Science,B,0.89,19876,Matale,63,A,C,B,C,2,3,2,2,4,4,3,3,4,5,4,5,,,,No,
2022,Technology,Engineering Technology,B,Science for Technology,A,Bio Systems Technology,C,1.945,5678,Trincomalee,79,B,A,C,B,4,2,4,3,3,2,4,5,5,2,3,4,ENGINEERING TECHNOLOGY (ET),SABARAGAMUWA UNIVERSITY OF SRI LANKA,102L,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Physics,B,2.567,890,Kurunegala,89,A,A,B,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,UNIVERSITY OF RUHUNA,001F,No,Yes
2022,Commerce,Business Studies,A,Accounting,B,Economics,A,2.123,4231,Puttalam,83,A,B,A,A,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,UNIVERSITY OF JAFFNA,016E,No,Yes
2022,Arts,Communication & Media Studies,A,History of Modern World,B,Mass Media,C,1.456,13456,Mannar,70,A,B,C,C,2,3,3,2,4,5,3,2,4,5,4,5,ARTS (SP) - MASS MEDIA,SRIPALEE CAMPUS UNIVERSITY OF COLOMBO,020S,Yes,Yes
2022,Physical Science,Combined Mathematics,C,Physics,F,Chemistry,S,-0.234,45678,Moneragala,48,C,F,S,C,4,2,3,3,2,1,3,4,3,2,3,3,,,,No,
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,C,1.345,15678,Nuwara Eliya,69,A,B,C,B,3,3,2,3,4,3,5,5,3,4,4,4,EXPORT AGRICULTURE,UVA WELLASSA UNIVERSITY OF SRI LANKA,073U,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Engineering Technology,B,Science for Technology,A,2.012,4789,Kalutara,81,A,B,A,A,4,1,3,5,3,2,3,4,5,3,4,3,SOFTWARE ENGINEERING,UNIVERSITY OF KELANIYA,099D,No,Yes
2022,Arts,Carnatic Music,A,Drama & Theatre (Tamil),B,Dance,A,2.789,890,Jaffna,91,A,B,A,A,1,1,5,1,2,5,2,2,3,5,3,4,DANCE,SWAMY VIPULANANDA INSTITUTE OF AESTHETIC STUDIES EASTERN UNIVERSITY SRI LANKA,069Y,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,C,Physics,S,0.678,24567,Ampara,61,B,C,S,C,3,5,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,A,Chemistry,B,Combined Mathematics,A,2.567,1678,Gampaha,89,A,B,A,A,5,2,4,4,2,1,4,4,4,3,4,3,DESIGN,UNIVERSITY OF MORATUWA,024G,No,Yes
2022,Commerce,Economics,A,Business Statistics,B,Accounting,C,1.678,8901,Colombo,77,A,B,C,B,3,2,2,4,5,1,2,3,4,4,5,3,COMMERCE,UNIVERSITY OF SRI JAYEWARDENEPURA,018C,No,Yes
2022,Arts,Pali,A,Sanskrit,B,Arabic,C,1.123,17890,Vavuniya,66,A,B,C,B,2,2,1,1,3,4,2,1,4,5,3,4,,,,No,
2022,Technology,Mechanical Technology,A,Electrical Electronic & Information Technology,B,Civil Technology,B,1.945,5123,Ratnapura,80,A,B,B,B,4,2,5,3,3,2,4,5,5,3,4,4,LANDSCAPE ARCHITECTURE,UNIVERSITY OF MORATUWA,097G,No,Yes
